Transaction_ID,Date,Day_Name,Brand,Units_Sold,Price_Per_Unit,Custome_ Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Total_sales
3285,2024-05-02,Thursday,Xiaomi,6,21568.17,Devendra Thakur,46,Delhi,Cash,1,Redmi 9,129409.02
3286,2024-05-03,Friday,Samsung,7,33362.08,Namita Siddiqui,44,Chennai,Debit Card,1,Galaxy Note 20,233534.56
3287,2024-05-03,Friday,Vivo,9,66418.71,Kiran Mishra,42,Bhopal,Cash,4,Vivo Y51,597768.39
3288,2024-05-03,Friday,Vivo,7,35626.39,Aditya Singh,33,Jodhpur,Credit Card,4,Vivo Y51,249384.73
3289,2024-05-04,Saturday,Xiaomi,3,43281.62,Priyanka Joshi,33,Hyderabad,Credit Card,1,Redmi 9,129844.86
3290,2024-05-04,Saturday,Samsung,6,14820.21,Pankaj Singh,53,Delhi,UPI,4,Galaxy A51,88921.26
3291,2024-05-04,Saturday,Samsung,7,57409.98,Sunita Prasad,42,Rajkot,UPI,2,Galaxy Note 20,401869.86
3292,2024-05-04,Saturday,Apple,2,35365.53,Radha Solanki,58,Bhopal,Debit Card,1,iPhone 11,70731.06
3293,2024-05-05,Sunday,Vivo,3,58030.91,Arun Shah,18,Indore,UPI,3,Vivo V20,174092.73
3294,2024-05-05,Sunday,Samsung,4,25227.86,Reena Bhatnagar,22,Mumbai,Credit Card,1,Galaxy A51,100911.44
3295,2024-05-05,Sunday,Samsung,6,35348.73,Lata Chatterjee,58,Mumbai,Credit Card,5,Galaxy S21,212092.38
3296,2024-05-05,Sunday,OnePlus,1,57192.94,Rohan Sheth,37,Ranchi,Cash,5,OnePlus 8T,57192.94
3297,2024-05-06,Monday,OnePlus,9,68432.67,Kiran Pathak,22,Mumbai,UPI,1,OnePlus Nord,615894.03
3298,2024-05-06,Monday,Samsung,5,13577.53,Amit Pillai,53,Mumbai,Cash,3,Galaxy A51,67887.65
3299,2024-05-06,Monday,Apple,7,58747.37,Lalita Patel,46,Delhi,Credit Card,1,iPhone 12,411231.59
3300,2024-05-06,Monday,Samsung,9,28041.34,Sanjay Patel,51,Delhi,UPI,3,Galaxy S21,252372.06
3301,2024-05-07,Tuesday,Xiaomi,9,43044.6,Pankaj Patel,35,Delhi,Cash,2,Redmi Note 10,387401.4
3302,2024-05-07,Tuesday,Vivo,1,27405.54,Anjali Nambiar,19,Madurai,Credit Card,2,Vivo V20,27405.54
3303,2024-05-07,Tuesday,Apple,1,46806.73,Monika Sharma,33,Gorakhpur,Cash,3,iPhone SE,46806.73
3304,2024-05-08,Wednesday,Xiaomi,3,31228.17,Meena Kaur,46,Kolkata,UPI,4,Mi 11,93684.51
3305,2024-05-08,Wednesday,Apple,6,30016.89,Sachin Rao,50,Jodhpur,Cash,2,iPhone 11,180101.34
3306,2024-05-08,Wednesday,Xiaomi,2,12276.3,Sanjay Jain,33,Delhi,Cash,5,Mi 11,24552.6
3307,2024-05-08,Wednesday,Vivo,1,18817.62,Vivek Sharma,52,Jodhpur,Credit Card,1,Vivo V20,18817.62
3308,2024-05-09,Thursday,Vivo,1,65024.69,Anjali Thakur,59,Kolkata,UPI,4,Vivo Y51,65024.69
3309,2024-05-09,Thursday,OnePlus,5,69896.65,Bhavana Rawat,34,Delhi,Debit Card,5,OnePlus 9,349483.25
3310,2024-05-09,Thursday,Xiaomi,4,56831.23,Radha Sharma,21,Bangalore,Debit Card,1,Redmi Note 10,227324.92
3311,2024-05-10,Friday,OnePlus,1,27208.76,Yogesh Bhattacharya,21,Mumbai,Cash,5,OnePlus 8T,27208.76
3312,2024-05-10,Friday,Xiaomi,4,34146.71,Tapan Siddiqui,42,Ludhiana,Credit Card,4,Mi 11,136586.84
3313,2024-05-10,Friday,OnePlus,3,54370.21,Manoj Ahuja,50,Mumbai,UPI,3,OnePlus 8T,163110.63
3314,2024-05-11,Saturday,Vivo,2,68110.81,Namita Goyal,31,Mumbai,Credit Card,1,Vivo S1,136221.62
3315,2024-05-11,Saturday,Apple,9,37328.27,Harish Prasad,41,Patna,UPI,5,iPhone 12,335954.43
3316,2024-05-11,Saturday,OnePlus,1,59771.34,Pankaj Pathak,28,Vadodara,Credit Card,5,OnePlus Nord,59771.34
3317,2024-05-12,Sunday,Xiaomi,7,68504.14,Aditya Roy,42,Delhi,Debit Card,4,Mi 11,479528.98
3318,2024-05-12,Sunday,Xiaomi,4,62408.39,Vijay Varma,45,Delhi,Debit Card,4,Redmi 9,249633.56
3319,2024-05-12,Sunday,Vivo,5,23628.98,Arun Mehta,24,Gorakhpur,Debit Card,4,Vivo S1,118144.9
3320,2024-05-13,Monday,Xiaomi,5,10481.91,Tapan Singh,53,Mumbai,Credit Card,3,Mi 11,52409.55
3321,2024-05-13,Monday,Samsung,1,39524.9,Sumit Sheth,27,Kolkata,Credit Card,2,Galaxy Note 20,39524.9
3322,2024-05-13,Monday,Apple,6,41881.65,Anita Luthra,53,Jodhpur,Cash,5,iPhone 12,251289.9
3323,2024-05-13,Monday,OnePlus,9,22075.02,Prashant Gupta,48,Kolkata,Debit Card,3,OnePlus 9,198675.18
3324,2024-05-14,Tuesday,Apple,2,27080.46,Amit Ahuja,36,Patna,Cash,5,iPhone SE,54160.92
3325,2024-05-14,Tuesday,Vivo,7,55909.19,Sanjay Mehta,35,Ranchi,Credit Card,3,Vivo Y51,391364.33
3326,2024-05-14,Tuesday,OnePlus,6,38220.84,Yogesh Rao,23,Indore,UPI,1,OnePlus 9,229325.04
3327,2024-05-14,Tuesday,OnePlus,5,29041.25,Tanuja Mathur,45,Ranchi,Debit Card,2,OnePlus 9,145206.25
3328,2024-05-15,Wednesday,Samsung,4,47357.56,Tapan Kumar,24,Jodhpur,Debit Card,5,Galaxy A51,189430.24
3329,2024-05-15,Wednesday,Vivo,4,49165.59,Pankaj Sheth,55,Kanpur,Debit Card,4,Vivo S1,196662.36
3330,2024-05-15,Wednesday,Xiaomi,6,56163.75,Umesh Reddy,29,Mumbai,Debit Card,2,Redmi 9,336982.5
3331,2024-05-16,Thursday,Samsung,4,19402.56,Radha Kumar,58,Delhi,Debit Card,5,Galaxy Note 20,77610.24
3332,2024-05-16,Thursday,Samsung,5,54491.04,Lata Rathod,51,Kanpur,Credit Card,1,Galaxy S21,272455.2
3333,2024-05-16,Thursday,Apple,6,45965.7,Isha Dutta,42,Lucknow,Debit Card,5,iPhone 12,275794.2
3334,2024-05-17,Friday,Apple,5,13454.31,Arun Mehta,34,Delhi,Debit Card,5,iPhone 12,67271.55
3335,2024-05-17,Friday,Apple,7,56646.74,Manoj Kulkarni,50,Mumbai,Cash,5,iPhone SE,396527.18
3336,2024-05-17,Friday,Samsung,9,32984.82,Krishna Iyer,40,Bhopal,UPI,2,Galaxy Note 20,296863.38
3337,2024-05-17,Friday,Xiaomi,7,29822.86,Sunil Reddy,26,Indore,Debit Card,5,Redmi 9,208760.02
3338,2024-05-18,Saturday,OnePlus,7,36884.51,Neeta Mishra,23,Kolkata,Cash,4,OnePlus Nord,258191.57
3339,2024-05-18,Saturday,Apple,4,30770.5,Radha Kumar,19,Bhopal,Credit Card,3,iPhone 11,123082
3340,2024-05-18,Saturday,Xiaomi,1,30297.14,Deepika Das,55,Mumbai,Cash,4,Mi 11,30297.14
3341,2024-05-19,Sunday,Vivo,8,58484.66,Radha Sharma,26,Delhi,Debit Card,1,Vivo S1,467877.28
3342,2024-05-19,Sunday,Apple,4,17470.32,Harish Mishra,20,Mumbai,Cash,2,iPhone 11,69881.28
3343,2024-05-19,Sunday,OnePlus,1,68236,Nikhil Kapoor,33,Rajkot,Cash,3,OnePlus Nord,68236
3344,2024-05-19,Sunday,Vivo,5,43295.9,Navin Pathak,42,Delhi,Credit Card,2,Vivo V20,216479.5
3345,2024-05-20,Monday,Vivo,8,20975.44,Ayesha Sheth,41,Bangalore,Cash,2,Vivo Y51,167803.52
3346,2024-05-20,Monday,OnePlus,4,17872.93,Tanuja Malhotra,46,Ludhiana,Credit Card,5,OnePlus 9,71491.72
3347,2024-05-20,Monday,Apple,8,45490.57,Radha Kapoor,57,Indore,Credit Card,4,iPhone 11,363924.56
3348,2024-05-21,Tuesday,Samsung,8,47979.97,Priyanka Patel,43,Rajkot,Cash,3,Galaxy A51,383839.76
3349,2024-05-21,Tuesday,OnePlus,3,13181.55,Priyanka Dutta,55,Mumbai,Debit Card,5,OnePlus Nord,39544.65
3350,2024-05-21,Tuesday,OnePlus,9,24580.11,Umesh Patel,52,Kolkata,UPI,3,OnePlus Nord,221220.99
3351,2024-05-22,Wednesday,OnePlus,3,57727.72,Prashant Das,40,Ranchi,Cash,4,OnePlus Nord,173183.16
3352,2024-05-22,Wednesday,Vivo,1,12977.48,Vinod Ahuja,21,Kolkata,Cash,5,Vivo S1,12977.48
3353,2024-05-22,Wednesday,Xiaomi,2,61305.32,Anjali Nambiar,59,Mumbai,Cash,3,Redmi 9,122610.64
3354,2024-05-22,Wednesday,Samsung,6,49489.75,Radha Pathak,31,Chennai,UPI,5,Galaxy Note 20,296938.5
3355,2024-05-23,Thursday,Apple,2,36065.4,Ravi Reddy,56,Mumbai,UPI,2,iPhone 11,72130.8
3356,2024-05-23,Thursday,Apple,6,30785.97,Ravi Jain,24,Ludhiana,Credit Card,1,iPhone 12,184715.82
3357,2024-05-23,Thursday,Xiaomi,1,11154.94,Lalita Ahuja,25,Vadodara,UPI,3,Mi 11,11154.94
3358,2024-05-24,Friday,OnePlus,1,59512.9,Priyanka Mishra,59,Kolkata,UPI,4,OnePlus 8T,59512.9
3359,2024-05-24,Friday,Samsung,5,18563.31,Vinod Srivastava,36,Lucknow,Cash,3,Galaxy S21,92816.55
3360,2024-05-24,Friday,Apple,9,28572.52,Anita Srivastava,19,Delhi,Credit Card,1,iPhone 12,257152.68
3361,2024-05-24,Friday,Apple,8,44146.42,Neeta Ghosh,18,Coimbatore,Debit Card,3,iPhone SE,353171.36
3362,2024-05-25,Saturday,OnePlus,3,24759.56,Gita Bhattacharya,59,Chennai,Credit Card,3,OnePlus 9,74278.68
3363,2024-05-25,Saturday,Xiaomi,3,39828.43,Nikhil Bhattacharya,55,Delhi,UPI,3,Redmi Note 10,119485.29
3364,2024-05-25,Saturday,Samsung,1,58560.57,Umesh Dutta,30,Kanpur,UPI,4,Galaxy Note 20,58560.57
3365,2024-05-26,Sunday,Xiaomi,3,38232.28,Jyoti Menon,59,Delhi,Cash,1,Redmi 9,114696.84
3366,2024-05-26,Sunday,Xiaomi,1,66938.64,Jyoti Mishra,41,Rajkot,Debit Card,1,Redmi Note 10,66938.64
3367,2024-05-26,Sunday,Samsung,8,60850.04,Krishna Iyer,49,Mumbai,Debit Card,4,Galaxy A51,486800.32
3368,2024-05-27,Monday,Samsung,1,29982.35,Tanuja Srivastava,47,Rajkot,Debit Card,3,Galaxy A51,29982.35
3369,2024-05-27,Monday,Apple,5,33997.73,Tapan Rawat,23,Bhopal,UPI,3,iPhone 12,169988.65
3370,2024-05-27,Monday,Apple,9,35399.6,Aditya Sheth,55,Madurai,UPI,1,iPhone 12,318596.4
3371,2024-05-28,Tuesday,Samsung,7,47570.77,Yogesh Mishra,50,Chennai,Credit Card,3,Galaxy S21,332995.39
3372,2024-05-28,Tuesday,Vivo,4,27207.74,Vivek Nair,40,Madurai,UPI,2,Vivo V20,108830.96
3373,2024-05-28,Tuesday,Apple,9,68154.95,Namita Siddiqui,27,Delhi,Debit Card,3,iPhone SE,613394.55
3374,2024-05-28,Tuesday,Vivo,9,46521.05,Isha Sheth,32,Mumbai,Debit Card,3,Vivo Y51,418689.45
3375,2024-05-29,Wednesday,Samsung,2,33964.1,Prashant Nair,40,Patna,Debit Card,5,Galaxy A51,67928.2
3376,2024-05-29,Wednesday,Apple,6,48700.59,Vivek Mehta,53,Hyderabad,Cash,1,iPhone SE,292203.54
3377,2024-05-29,Wednesday,Xiaomi,4,33724.3,Reena Chatterjee,18,Bhopal,Credit Card,1,Redmi 9,134897.2
3378,2024-05-30,Thursday,Samsung,8,59067.74,Deepika Gupta,25,Delhi,Credit Card,2,Galaxy S21,472541.92
3379,2024-05-30,Thursday,OnePlus,7,44070.46,Rohan Roy,20,Coimbatore,UPI,2,OnePlus 9,308493.22
3380,2024-05-30,Thursday,Vivo,7,12518.23,Aditya Iyer,31,Bhopal,Cash,2,Vivo Y51,87627.61
3381,2024-05-31,Friday,Samsung,9,20605.41,Priya Teja,34,Delhi,Credit Card,1,Galaxy Note 20,185448.69
3382,2024-05-31,Friday,Samsung,5,61899.64,Pooja Srivastava,51,Chennai,Cash,5,Galaxy Note 20,309498.2
3383,2024-05-31,Friday,Apple,6,43773.99,Priyanka Chatterjee,23,Madurai,Cash,5,iPhone SE,262643.94
3384,2024-06-01,Saturday,Apple,1,67020.61,Mala Srivastava,22,Mumbai,UPI,4,iPhone 11,67020.61
3385,2024-06-01,Saturday,Apple,6,14345.34,Radha Gupta,58,Gorakhpur,Cash,1,iPhone SE,86072.04
3386,2024-06-01,Saturday,OnePlus,2,27715.64,Priya Reddy,57,Bhopal,Credit Card,4,OnePlus 9,55431.28
3387,2024-06-02,Sunday,Apple,6,21612.6,Ayesha Rathod,46,Mumbai,UPI,3,iPhone SE,129675.6
3388,2024-06-02,Sunday,Samsung,9,43230.42,Nikhil Varma,52,Ludhiana,Credit Card,2,Galaxy S21,389073.78
3389,2024-06-02,Sunday,Apple,8,32967.57,Vivek Rawat,35,Lucknow,Cash,4,iPhone 12,263740.56
3390,2024-06-02,Sunday,Xiaomi,9,19436.41,Ravi Prasad,57,Delhi,Cash,4,Mi 11,174927.69
3391,2024-06-03,Monday,Apple,8,48565.11,Neeta Sharma,47,Patna,Debit Card,5,iPhone 12,388520.88
3392,2024-06-03,Monday,OnePlus,3,42177.9,Sachin Shah,32,Vadodara,UPI,2,OnePlus 8T,126533.7
3393,2024-06-03,Monday,Xiaomi,8,26484.18,Sanjay Jain,32,Delhi,UPI,2,Mi 11,211873.44
3394,2024-06-03,Monday,Samsung,6,38786.28,Vivek Mathur,33,Mumbai,Debit Card,5,Galaxy Note 20,232717.68
3395,2024-06-04,Tuesday,Samsung,6,54744.3,Kavita Rawat,50,Delhi,Credit Card,4,Galaxy A51,328465.8
3396,2024-06-04,Tuesday,Vivo,6,22316.3,Bina Kumar,27,Bhopal,Credit Card,5,Vivo Y51,133897.8
3397,2024-06-04,Tuesday,Xiaomi,3,27574.34,Amit Sheth,36,Indore,Cash,4,Mi 11,82723.02
3398,2024-06-05,Wednesday,Vivo,1,30766.66,Sachin Ghosh,54,Delhi,UPI,5,Vivo V20,30766.66
3399,2024-06-05,Wednesday,Xiaomi,4,54803.59,Monika Rawat,20,Mumbai,Cash,5,Redmi 9,219214.36
3400,2024-06-05,Wednesday,Xiaomi,6,60815.36,Lalita Bhatnagar,53,Mumbai,Debit Card,3,Mi 11,364892.16
3401,2024-06-05,Wednesday,OnePlus,2,32583.31,Namita Kumar,21,Rajkot,Cash,4,OnePlus 8T,65166.62
3402,2024-06-06,Thursday,Vivo,7,27797.25,Kavita Bhattacharya,28,Delhi,Credit Card,4,Vivo Y51,194580.75
3403,2024-06-06,Thursday,OnePlus,7,63366.81,Mala Menon,58,Lucknow,Credit Card,2,OnePlus 9,443567.67
3404,2024-06-06,Thursday,Xiaomi,4,69961.9,Devendra Arora,50,Kolkata,Debit Card,2,Redmi Note 10,279847.6
3405,2024-06-07,Friday,Samsung,4,50221.22,Vijay Shah,45,Rajkot,Credit Card,5,Galaxy S21,200884.88
3406,2024-06-07,Friday,Xiaomi,1,69398.84,Prashant Nair,49,Bangalore,Debit Card,3,Mi 11,69398.84
3407,2024-06-07,Friday,OnePlus,2,49597.98,Sunil Varma,33,Delhi,UPI,5,OnePlus 8T,99195.96
3408,2024-06-08,Saturday,Vivo,9,54007.62,Nikhil Pathak,26,Chennai,Debit Card,4,Vivo Y51,486068.58
3409,2024-06-08,Saturday,Vivo,8,33319.36,Gita Iyer,28,Ludhiana,Debit Card,5,Vivo Y51,266554.88
3410,2024-06-08,Saturday,OnePlus,8,35978.05,Jyoti Srivastava,23,Madurai,Debit Card,3,OnePlus 8T,287824.4
3411,2024-06-09,Sunday,Vivo,9,18648.14,Shruti Bhatnagar,44,Kanpur,Credit Card,2,Vivo V20,167833.26
3412,2024-06-09,Sunday,Apple,7,59365,Kiran Malhotra,29,Chennai,UPI,3,iPhone 11,415555
3413,2024-06-09,Sunday,Samsung,9,65863.54,Isha Reddy,39,Mumbai,Cash,5,Galaxy A51,592771.86
3414,2024-06-09,Sunday,Samsung,2,47406.29,Isha Sheth,57,Jodhpur,UPI,5,Galaxy Note 20,94812.58
3415,2024-06-10,Monday,Samsung,6,30618.84,Meena Desai,54,Indore,Credit Card,2,Galaxy S21,183713.04
3416,2024-06-10,Monday,Vivo,3,19240.98,Lalita Rathod,38,Hyderabad,UPI,2,Vivo Y51,57722.94
3417,2024-06-10,Monday,Vivo,6,25909.37,Sanjay Thakur,50,Patna,UPI,5,Vivo S1,155456.22
3418,2024-06-10,Monday,Xiaomi,3,25324.63,Manoj Goyal,34,Mumbai,Debit Card,2,Mi 11,75973.89
3419,2024-06-11,Tuesday,Xiaomi,8,46811.67,Anita Deshmukh,46,Lucknow,Debit Card,5,Redmi 9,374493.36
3420,2024-06-11,Tuesday,Samsung,4,66702.25,Anand Nair,57,Indore,Credit Card,2,Galaxy A51,266809
3421,2024-06-11,Tuesday,Apple,6,12896.31,Sumit Goyal,27,Delhi,Debit Card,4,iPhone 12,77377.86
3422,2024-06-11,Tuesday,Xiaomi,9,10061.34,Anjali Srivastava,35,Delhi,Credit Card,3,Redmi 9,90552.06
3423,2024-06-12,Wednesday,Xiaomi,2,46010.92,Prashant Jain,30,Mumbai,Cash,5,Mi 11,92021.84
3424,2024-06-12,Wednesday,Vivo,2,27043.63,Kavita Rawat,44,Bangalore,UPI,5,Vivo S1,54087.26
3425,2024-06-12,Wednesday,Apple,7,62832.9,Anita Sharma,27,Vadodara,Cash,5,iPhone 11,439830.3
3426,2024-06-12,Wednesday,Samsung,2,29635.02,Jyoti Ghosh,49,Ludhiana,Cash,4,Galaxy Note 20,59270.04
3427,2024-06-13,Thursday,Xiaomi,2,27384.26,Yogesh Menon,58,Patna,UPI,2,Mi 11,54768.52
3428,2024-06-13,Thursday,Apple,4,26170.64,Neeta Arora,20,Gorakhpur,Debit Card,2,iPhone 11,104682.56
3429,2024-06-13,Thursday,Apple,9,18691.17,Isha Thakur,39,Gorakhpur,Cash,5,iPhone 12,168220.53
3430,2024-06-13,Thursday,Samsung,8,44891.83,Navin Pathak,44,Bangalore,UPI,2,Galaxy Note 20,359134.64
3431,2024-06-14,Friday,Apple,2,20092.82,Sanjay Das,20,Ludhiana,Cash,2,iPhone 12,40185.64
3432,2024-06-14,Friday,Apple,8,35477.87,Kavita Goyal,50,Jodhpur,Cash,4,iPhone SE,283822.96
3433,2024-06-14,Friday,Apple,4,37658.32,Shruti Pathak,19,Mumbai,UPI,5,iPhone 11,150633.28
3434,2024-06-14,Friday,Xiaomi,2,11229.52,Kavita Kaur,28,Lucknow,Debit Card,3,Redmi 9,22459.04
3435,2024-06-15,Saturday,Samsung,7,11008.44,Rajesh Singh,27,Jodhpur,Credit Card,5,Galaxy S21,77059.08
3436,2024-06-15,Saturday,Apple,6,41212.76,Devendra Singh,56,Kanpur,UPI,5,iPhone 11,247276.56
3437,2024-06-15,Saturday,Apple,5,51762.08,Sneha Yadav,50,Mumbai,Credit Card,3,iPhone 11,258810.4
3438,2024-06-15,Saturday,Xiaomi,1,66528.55,Mala Das,24,Vadodara,UPI,5,Redmi Note 10,66528.55
3439,2024-06-16,Sunday,Samsung,2,20747.16,Bina Teja,32,Delhi,UPI,5,Galaxy A51,41494.32
3440,2024-06-16,Sunday,Vivo,8,16195.53,Pankaj Mehta,43,Bhopal,Credit Card,4,Vivo V20,129564.24
3441,2024-06-16,Sunday,Xiaomi,1,13125.27,Lata Dutta,28,Chennai,Credit Card,4,Redmi 9,13125.27
3442,2024-06-16,Sunday,Samsung,3,36162.49,Neeta Solanki,55,Bangalore,Debit Card,4,Galaxy A51,108487.47
3443,2024-06-17,Monday,Apple,2,47388.84,Lata Shah,44,Kanpur,UPI,5,iPhone SE,94777.68
3444,2024-06-17,Monday,Samsung,5,60433.2,Radha Rao,56,Chennai,UPI,5,Galaxy Note 20,302166
3445,2024-06-17,Monday,Samsung,4,50958.69,Manoj Shah,24,Gorakhpur,UPI,2,Galaxy S21,203834.76
3446,2024-06-17,Monday,Samsung,7,22501.65,Rajesh Yadav,18,Madurai,Debit Card,2,Galaxy Note 20,157511.55
3447,2024-06-18,Tuesday,Vivo,5,37706.22,Nikhil Jain,27,Madurai,Credit Card,4,Vivo V20,188531.1
3448,2024-06-18,Tuesday,Samsung,8,64620.78,Isha Menon,38,Mumbai,UPI,5,Galaxy A51,516966.24
3449,2024-06-18,Tuesday,Vivo,4,29604.46,Pankaj Bhattacharya,32,Gorakhpur,Credit Card,2,Vivo Y51,118417.84
3450,2024-06-19,Wednesday,Apple,6,39923.82,Mala Roy,47,Delhi,Debit Card,5,iPhone 11,239542.92
3451,2024-06-19,Wednesday,Vivo,4,67513.92,Monika Ahuja,47,Delhi,Cash,5,Vivo Y51,270055.68
3452,2024-06-19,Wednesday,Apple,2,54082.48,Neeta Solanki,25,Delhi,Credit Card,4,iPhone SE,108164.96
3453,2024-06-19,Wednesday,Apple,1,54864.42,Anjali Varma,41,Ludhiana,Debit Card,3,iPhone 12,54864.42
3454,2024-06-20,Thursday,Vivo,1,25140.04,Gita Roy,36,Bhopal,Cash,4,Vivo S1,25140.04
3455,2024-06-20,Thursday,Xiaomi,8,34881.89,Sumit Malhotra,20,Bangalore,UPI,3,Mi 11,279055.12
3456,2024-06-20,Thursday,OnePlus,4,14940.53,Vivek Mehta,32,Delhi,UPI,2,OnePlus 8T,59762.12
3457,2024-06-20,Thursday,Samsung,5,46391.55,Bhavana Bhatnagar,53,Mumbai,Credit Card,3,Galaxy A51,231957.75
3458,2024-06-21,Friday,OnePlus,8,16223.81,Devendra Rao,23,Ranchi,Cash,5,OnePlus 8T,129790.48
3459,2024-06-21,Friday,Samsung,7,60154.57,Pankaj Sheth,59,Ranchi,Debit Card,3,Galaxy Note 20,421081.99
3460,2024-06-21,Friday,Samsung,8,58873.23,Tanuja Teja,35,Delhi,UPI,2,Galaxy S21,470985.84
3461,2024-06-21,Friday,Apple,8,42016.31,Sunita Verma,55,Ranchi,UPI,2,iPhone 12,336130.48
3462,2024-06-22,Saturday,Samsung,6,18469.96,Sunita Mehta,36,Mumbai,Cash,4,Galaxy S21,110819.76
3463,2024-06-22,Saturday,Samsung,2,11534.74,Anjali Gupta,47,Bangalore,Debit Card,2,Galaxy S21,23069.48
3464,2024-06-22,Saturday,Vivo,6,57802.52,Sumit Goyal,30,Delhi,UPI,5,Vivo V20,346815.12
3465,2024-06-22,Saturday,OnePlus,1,46008.43,Rohan Roy,56,Lucknow,UPI,3,OnePlus 9,46008.43
3466,2024-06-23,Sunday,Vivo,1,52655.78,Yogesh Pathak,29,Mumbai,Credit Card,5,Vivo Y51,52655.78
3467,2024-06-23,Sunday,Samsung,3,28228.43,Pankaj Sheth,51,Mumbai,Debit Card,2,Galaxy Note 20,84685.29
3468,2024-06-23,Sunday,Apple,3,40568.96,Kavita Teja,29,Lucknow,UPI,3,iPhone 12,121706.88
3469,2024-06-23,Sunday,Vivo,5,54830.45,Krishna Patel,41,Delhi,Cash,4,Vivo S1,274152.25
3470,2024-06-24,Monday,Vivo,1,37753.8,Sunita Mathur,21,Coimbatore,UPI,5,Vivo V20,37753.8
3471,2024-06-24,Monday,Xiaomi,6,46083.05,Lata Dutta,53,Vadodara,Debit Card,4,Mi 11,276498.3
3472,2024-06-24,Monday,Samsung,7,57383.7,Ramesh Mishra,31,Mumbai,Credit Card,5,Galaxy A51,401685.9
3473,2024-06-24,Monday,Apple,3,22913.24,Krishna Rao,34,Kanpur,UPI,4,iPhone SE,68739.72
3474,2024-06-25,Tuesday,Vivo,4,13955.73,Sunita Luthra,20,Kanpur,Cash,3,Vivo S1,55822.92
3475,2024-06-25,Tuesday,Vivo,3,41909.41,Bhavana Mehta,55,Coimbatore,UPI,5,Vivo Y51,125728.23
3476,2024-06-25,Tuesday,Apple,1,13727.55,Lata Joshi,40,Coimbatore,Cash,4,iPhone SE,13727.55
3477,2024-06-25,Tuesday,Samsung,8,55993.44,Anjali Kulkarni,30,Mumbai,Debit Card,4,Galaxy Note 20,447947.52
3478,2024-06-26,Wednesday,Xiaomi,2,53152.69,Rajesh Kapoor,26,Delhi,Credit Card,5,Mi 11,106305.38
3479,2024-06-26,Wednesday,Vivo,1,62902.76,Nikhil Patel,38,Indore,Debit Card,3,Vivo V20,62902.76
3480,2024-06-26,Wednesday,Xiaomi,8,48373.73,Amit Ghosh,58,Delhi,UPI,4,Mi 11,386989.84
3481,2024-06-26,Wednesday,OnePlus,7,14031.85,Kiran Chaudhary,25,Delhi,UPI,3,OnePlus Nord,98222.95
3482,2024-06-27,Thursday,Samsung,7,25189.13,Anand Joshi,34,Gorakhpur,Credit Card,2,Galaxy Note 20,176323.91
3483,2024-06-27,Thursday,OnePlus,4,58475.91,Nikhil Menon,33,Mumbai,Cash,5,OnePlus 8T,233903.64
3484,2024-06-27,Thursday,OnePlus,9,20027.95,Tapan Mishra,33,Rajkot,Debit Card,5,OnePlus 9,180251.55
3485,2024-06-27,Thursday,OnePlus,6,51908.83,Vivek Shah,45,Mumbai,Cash,5,OnePlus 9,311452.98
3486,2024-06-28,Friday,Samsung,2,56815.56,Priyanka Sharma,33,Kolkata,UPI,3,Galaxy Note 20,113631.12
3487,2024-06-28,Friday,Samsung,1,29806.71,Shruti Mehta,31,Patna,Cash,4,Galaxy Note 20,29806.71
3488,2024-06-28,Friday,Apple,1,29337.85,Sneha Mehta,55,Hyderabad,Debit Card,4,iPhone 11,29337.85
3489,2024-06-28,Friday,Xiaomi,9,43468.16,Rohan Kapoor,37,Rajkot,Cash,3,Redmi Note 10,391213.44
3490,2024-06-29,Saturday,Xiaomi,4,61677.18,Umesh Goyal,58,Mumbai,UPI,3,Redmi Note 10,246708.72
3491,2024-06-29,Saturday,Apple,5,23434.37,Gita Rathod,51,Mumbai,Debit Card,2,iPhone SE,117171.85
3492,2024-06-29,Saturday,Apple,3,66475.49,Deepika Patel,46,Delhi,Cash,5,iPhone SE,199426.47
3493,2024-06-29,Saturday,OnePlus,4,45947.12,Devendra Yadav,20,Ranchi,Cash,5,OnePlus Nord,183788.48
3494,2024-06-30,Sunday,Apple,8,69527.59,Sunita Luthra,27,Mumbai,Debit Card,5,iPhone SE,556220.72
3495,2024-06-30,Sunday,Vivo,4,15376.82,Anita Kulkarni,37,Patna,UPI,4,Vivo V20,61507.28
3496,2024-06-30,Sunday,Xiaomi,9,17593.73,Sanjay Ghosh,19,Delhi,Debit Card,5,Redmi Note 10,158343.57
3497,2024-07-01,Monday,Apple,9,59598.51,Neeta Arora,44,Gorakhpur,UPI,4,iPhone 11,536386.59
3498,2024-07-01,Monday,Vivo,6,61885.35,Isha Gupta,49,Delhi,Cash,4,Vivo S1,371312.1
3499,2024-07-01,Monday,Vivo,2,36727.52,Rohan Dutta,27,Hyderabad,Debit Card,2,Vivo Y51,73455.04
3500,2024-07-02,Tuesday,Vivo,7,52844.27,Umesh Reddy,57,Ludhiana,UPI,3,Vivo Y51,369909.89
3501,2024-07-02,Tuesday,Vivo,9,62053.44,Isha Desai,34,Delhi,Debit Card,3,Vivo V20,558480.96
3502,2024-07-02,Tuesday,OnePlus,6,12587.67,Priyanka Verma,50,Delhi,Cash,3,OnePlus 8T,75526.02
